timestamp,temperature_outside,humidity_outside,wind_speed,rain,heat_index
2023-01-18 09:00:00,27.31,51.32,2.97,0,27.81
2023-01-18 10:00:00,29.75,43.26,5.03,0,29.78
2023-01-18 11:00:00,30.52,36.94,0.48,0,29.93
2023-01-18 12:00:00,31.72,35.31,6.34,0,31.16
2023-01-18 13:00:00,34.4,36.3,4.89,0,35.17
2023-01-18 14:00:00,34.2,33.78,4.49,0,34.29
2023-01-18 15:00:00,31.94,36.81,8.9,0,31.67
2023-01-18 16:00:00,31.04,36.13,3.02,0,30.44
2023-01-18 17:00:00,32.38,38.59,7.37,0,32.58
2023-01-18 18:00:00,27.58,38.98,5.45,0,27.25
2023-01-18 19:00:00,25.54,48.64,6.29,0,25.54489604625007
2023-01-18 20:00:00,24.45,55.12,5.07,0,24.448141854107554
2023-01-18 21:00:00,24.47,57.89,4.53,0,24.47155759174771
2023-01-18 22:00:00,22.02,58.69,2.8,0,22.024062525811463
2023-01-18 23:00:00,18.52,60.6,1.23,0,18.524946867085312
2023-01-19 00:00:00,18.77,64.9,6.23,0,18.768184217181208
2023-01-19 01:00:00,16.13,64.1,3.15,0,16.130904275553945
2023-01-19 02:00:00,16.92,64.76,4.77,0,16.9173193141573
2023-01-19 03:00:00,16.25,68.2,5.03,0,16.24840656535825
2023-01-19 04:00:00,17.85,61.07,6.77,0,17.84531267087466
2023-01-19 05:00:00,21.23,63.69,2.26,0,21.22773205644223
2023-01-19 06:00:00,21.14,53.96,2.98,0,21.140886246911204
2023-01-19 07:00:00,22.46,50.69,7.18,0,22.463411137311592
2023-01-19 08:00:00,25.51,48.93,3.91,0,25.513600106569715
2023-01-19 09:00:00,27.04,49.66,3.79,0,27.44
2023-01-19 10:00:00,28.4,43.44,4.85,0,28.3
2023-01-19 11:00:00,31.42,41.85,8.86,0,31.77
2023-01-19 12:00:00,31.83,36.6,2.75,0,31.49
2023-01-19 13:00:00,32.5,36.25,2.82,0,32.33
2023-01-19 14:00:00,34.49,34.46,1.3,0,34.89
2023-01-19 15:00:00,30.3,37.28,3.27,0,29.73
2023-01-19 16:00:00,32.0,38.04,8.31,0,31.94
2023-01-19 17:00:00,29.09,38.34,5.73,0,28.55
2023-01-19 18:00:00,29.79,39.99,2.35,0,29.45
2023-01-19 19:00:00,27.54,46.05,4.84,0,27.66
2023-01-19 20:00:00,24.27,48.38,6.89,0,24.26540842320195
2023-01-19 21:00:00,21.91,54.01,7.01,0,21.91362582020144
2023-01-19 22:00:00,21.18,56.77,4.43,0,21.176441555277226
2023-01-19 23:00:00,18.27,54.76,2.13,0,18.271006738522015
2023-01-20 00:00:00,18.51,64.8,3.94,0,18.50835657388216
2023-01-20 01:00:00,17.89,68.6,1.27,0,17.891747650692647
2023-01-20 02:00:00,16.82,67.75,1.15,0,16.81710355889516
2023-01-20 03:00:00,16.63,62.89,2.12,0,16.626629210562918
2023-01-20 04:00:00,18.19,66.24,2.39,0,18.194467085719285
2023-01-20 05:00:00,19.05,57.48,10.25,0,19.051334481592075
2023-01-20 06:00:00,21.88,57.34,4.4,0,21.88310977714716
2023-01-20 07:00:00,23.23,52.38,6.57,0,23.22820054754552
2023-01-20 08:00:00,25.11,47.12,2.91,0,25.113270410537766
2023-01-20 09:00:00,28.94,48.28,6.32,0,29.39
2023-01-20 10:00:00,29.07,44.21,2.07,0,29.09
2023-01-20 11:00:00,30.01,41.45,6.98,0,29.88
2023-01-20 12:00:00,31.59,36.2,2.26,0,31.13
2023-01-20 13:00:00,31.77,36.36,3.81,0,31.38
2023-01-20 14:00:00,33.02,37.82,9.24,0,33.37
2023-01-20 15:00:00,31.67,36.37,7.31,0,31.24
2023-01-20 16:00:00,33.12,42.19,5.64,0,34.46
2023-01-20 17:00:00,30.85,38.69,2.28,0,30.54
2023-01-20 18:00:00,29.17,45.14,5.56,0,29.3
2023-01-20 19:00:00,28.39,45.88,3.92,0,28.5
2023-01-20 20:00:00,26.3,49.95,3.19,0,26.29699454656111
2023-01-20 21:00:00,23.77,54.98,1.63,0,23.770067665684387
2023-01-20 22:00:00,20.61,55.66,3.87,0,20.60824185095618
2023-01-20 23:00:00,20.56,63.65,3.3,0,20.560304271333116
2023-01-21 00:00:00,18.48,62.94,5.01,0,18.475526860061102
2023-01-21 01:00:00,16.09,66.86,5.38,0,16.09355359852765
2023-01-21 02:00:00,17.28,64.48,2.54,0,17.283287871546143
2023-01-21 03:00:00,18.14,61.8,5.44,0,18.143890687144697
2023-01-21 04:00:00,17.07,61.63,0.92,0,17.071465445118914
2023-01-21 05:00:00,19.86,60.97,7.16,0,19.857053600166534
2023-01-21 06:00:00,21.63,59.72,2.75,0,21.63472146856177
2023-01-21 07:00:00,23.6,57.68,1.71,0,23.602021340382564
2023-01-21 08:00:00,26.11,49.76,4.45,0,26.107080669286972
2023-01-21 09:00:00,26.54,45.94,5.8,0,26.535224174866244
2023-01-21 10:00:00,29.71,41.63,2.94,0,29.54
2023-01-21 11:00:00,31.4,40.62,0.67,0,31.53
2023-01-21 12:00:00,30.99,39.18,6.65,0,30.79
2023-01-21 13:00:00,33.09,39.19,1.59,0,33.76
2023-01-21 14:00:00,32.98,34.39,2.99,0,32.67
2023-01-21 15:00:00,31.67,33.38,5.83,0,30.85
2023-01-21 16:00:00,32.88,40.43,7.46,0,33.68
2023-01-21 17:00:00,30.55,39.06,6.29,0,30.23
2023-01-21 18:00:00,29.07,44.82,1.28,0,29.15
2023-01-21 19:00:00,26.14,46.59,1.57,0,26.14319922662959
2023-01-21 20:00:00,25.98,51.0,7.27,0,25.97519762978243
2023-01-21 21:00:00,20.23,55.24,3.09,0,20.226215346180595
2023-01-21 22:00:00,21.51,60.25,7.47,0,21.51120259952498
2023-01-21 23:00:00,20.96,63.24,4.73,0,20.955424008496266
2023-01-22 00:00:00,18.15,59.79,1.66,0,18.147230408626086
2023-01-22 01:00:00,19.44,64.14,8.67,0,19.443536107185263
2023-01-22 02:00:00,17.04,68.39,5.01,0,17.043602446372454
2023-01-22 03:00:00,16.53,61.85,4.0,0,16.530122803989407
2023-01-22 04:00:00,17.64,61.61,9.43,0,17.642494545207228
2023-01-22 05:00:00,17.94,60.44,4.86,0,17.936828286835787
2023-01-22 06:00:00,21.08,54.58,0.37,0,21.082439752934505
2023-01-22 07:00:00,22.62,52.38,6.37,0,22.62023856212997
2023-01-22 08:00:00,23.12,50.23,8.19,0,23.124827530354256
2023-01-22 09:00:00,27.28,44.61,1.74,0,27.34
2023-01-22 10:00:00,30.08,42.54,4.12,0,30.09
2023-01-22 11:00:00,29.95,36.37,3.7,0,29.25
2023-01-22 12:00:00,32.2,38.03,4.84,0,32.21
2023-01-22 13:00:00,32.24,35.8,2.73,0,31.91
2023-01-22 14:00:00,34.61,36.79,1.74,0,35.65
2023-01-22 15:00:00,30.58,34.07,1.8,0,29.68
2023-01-22 16:00:00,31.8,37.16,1.45,0,31.53
2023-01-22 17:00:00,30.83,40.28,5.33,0,30.73
2023-01-22 18:00:00,28.9,42.54,5.03,0,28.74
2023-01-22 19:00:00,28.02,46.69,5.67,0,28.19
2023-01-22 20:00:00,23.86,50.22,0.54,0,23.85627379267934
2023-01-22 21:00:00,22.8,50.12,4.64,0,22.800910127740902
2023-01-22 22:00:00,21.16,55.44,3.24,0,21.1598563919974
2023-01-22 23:00:00,20.31,61.46,5.43,0,20.312602951034357
2023-01-23 00:00:00,16.88,64.83,3.02,0,16.878159937968015
2023-01-23 01:00:00,18.67,63.99,6.57,0,18.66505868975178
2023-01-23 02:00:00,16.87,66.62,3.1,0,16.865691258529452
2023-01-23 03:00:00,18.58,61.16,5.53,0,18.576933632565606
2023-01-23 04:00:00,16.98,62.17,3.75,0,16.980830339509293
2023-01-23 05:00:00,19.04,62.17,2.05,0,19.03511146632188
2023-01-23 06:00:00,22.31,60.29,3.23,0,22.31030874611961
2023-01-23 07:00:00,21.25,52.27,5.32,0,21.246009446958883
2023-01-23 08:00:00,23.77,48.82,10.52,0,23.765651128120076
2023-01-23 09:00:00,26.26,46.97,4.08,0,26.26094884089852
2023-01-23 10:00:00,29.55,42.51,3.48,0,29.45
2023-01-23 11:00:00,30.57,38.65,2.09,0,30.2
2023-01-23 12:00:00,31.67,40.21,2.92,0,31.85
2023-01-23 13:00:00,33.42,34.84,4.81,0,33.37
2023-01-23 14:00:00,32.89,35.9,3.49,0,32.81
2023-01-23 15:00:00,31.53,35.8,4.49,0,31.0
2023-01-23 16:00:00,32.57,38.01,3.81,0,32.73
2023-01-23 17:00:00,29.87,38.15,1.22,0,29.34
2023-01-23 18:00:00,27.02,44.0,4.66,0,27.09
2023-01-23 19:00:00,29.14,44.28,4.1,0,29.18
2023-01-23 20:00:00,26.1,53.92,4.92,0,26.10095963499857
2023-01-23 21:00:00,22.46,53.67,4.02,0,22.46413718239978
2023-01-23 22:00:00,21.25,58.44,4.37,0,21.253739661494574
2023-01-23 23:00:00,19.65,59.82,1.83,0,19.651196290011722
2023-01-24 00:00:00,18.69,62.25,8.49,0,18.693368659580543
2023-01-24 01:00:00,17.65,64.43,4.06,0,17.649693783589637
2023-01-24 02:00:00,15.23,67.52,2.9,0,15.226967531793118
2023-01-24 03:00:00,16.68,67.24,4.23,0,16.676932095643963
2023-01-24 04:00:00,19.13,63.44,9.94,0,19.127853578790543
2023-01-24 05:00:00,19.86,61.9,4.62,0,19.86426817888696
2023-01-24 06:00:00,20.8,57.2,6.94,0,20.802661579692675
2023-01-24 07:00:00,23.52,48.0,4.96,0,23.523004361460696
2023-01-24 08:00:00,24.98,49.22,5.39,0,24.981291243554104
2023-01-24 09:00:00,26.3,46.93,2.98,0,26.29767469299656
2023-01-24 10:00:00,28.37,44.22,2.43,0,28.34
2023-01-24 11:00:00,31.61,40.42,2.95,0,31.8
2023-01-24 12:00:00,32.65,38.04,5.81,0,32.86
2023-01-24 13:00:00,33.53,37.02,5.18,0,33.97
2023-01-24 14:00:00,33.35,37.14,1.52,0,33.72
2023-01-24 15:00:00,32.56,34.02,3.62,0,32.05
2023-01-24 16:00:00,31.14,36.39,6.43,0,30.59
2023-01-24 17:00:00,28.76,39.82,1.41,0,28.36
2023-01-24 18:00:00,29.66,44.38,1.14,0,29.8
2023-01-24 19:00:00,25.46,44.59,2.57,0,25.462992496451193
2023-01-24 20:00:00,25.83,49.61,3.11,0,25.82947484193175
2023-01-24 21:00:00,23.56,51.4,9.83,0,23.56486566938906
2023-01-24 22:00:00,22.36,54.88,1.81,0,22.36065859583865
2023-01-24 23:00:00,16.32,60.97,4.69,0,16.323633594686797
2023-01-25 00:00:00,18.28,62.01,2.63,0,18.28145618499912
2023-01-25 01:00:00,17.75,65.5,4.48,0,17.74895115904367
2023-01-25 02:00:00,17.39,63.98,2.81,0,17.392415967178767
2023-01-25 03:00:00,16.58,63.67,4.98,0,16.577880258598395
2023-01-25 04:00:00,17.25,65.23,0.06,0,17.24937683734229
2023-01-25 05:00:00,19.02,60.92,6.76,0,19.0152510339947
2023-01-25 06:00:00,21.83,55.77,3.08,0,21.825098264667634
2023-01-25 07:00:00,21.58,52.24,6.8,0,21.58357671570662
2023-01-25 08:00:00,25.26,50.39,3.77,0,25.262561329001926
2023-01-25 09:00:00,27.46,45.91,1.53,0,27.58
2023-01-25 10:00:00,26.56,42.23,5.0,0,26.56118284172357
2023-01-25 11:00:00,31.62,41.87,9.2,0,32.06
2023-01-25 12:00:00,32.02,37.4,2.97,0,31.86
2023-01-25 13:00:00,33.34,37.92,1.11,0,33.87
2023-01-25 14:00:00,33.0,36.2,3.76,0,33.02
2023-01-25 15:00:00,32.18,33.07,3.4,0,31.41
2023-01-25 16:00:00,31.47,39.91,6.57,0,31.53
2023-01-25 17:00:00,31.28,37.12,4.0,0,30.86
2023-01-25 18:00:00,29.67,40.36,4.84,0,29.35
2023-01-25 19:00:00,27.45,44.31,5.79,0,27.47
2023-01-25 20:00:00,23.81,53.29,5.59,0,23.810588107132673
2023-01-25 21:00:00,22.6,55.09,3.39,0,22.60082916343085
2023-01-25 22:00:00,21.04,55.5,2.79,0,21.04091917539572
2023-01-25 23:00:00,19.11,58.62,4.12,0,19.1145458351676
2023-01-26 00:00:00,20.48,64.56,0.5,0,20.48441219133741
2023-01-26 01:00:00,17.3,65.58,5.32,0,17.295059282499498
2023-01-26 02:00:00,17.72,66.44,4.29,0,17.715381315441245
2023-01-26 03:00:00,17.95,65.67,1.79,0,17.945454625654275
2023-01-26 04:00:00,18.17,66.09,3.27,0,18.173653064986475
2023-01-26 05:00:00,19.51,60.71,6.85,0,19.50790659174414
2023-01-26 06:00:00,21.17,57.99,6.16,0,21.173341664370408
2023-01-26 07:00:00,21.33,52.23,1.3,0,21.328543660703318
2023-01-26 08:00:00,24.9,46.71,5.87,0,24.896745239850954
2023-01-26 09:00:00,27.09,46.58,9.07,0,27.29
2023-01-26 10:00:00,27.74,41.27,2.33,0,27.52
2023-01-26 11:00:00,31.94,40.51,4.65,0,32.28
2023-01-26 12:00:00,32.43,39.29,3.5,0,32.77
2023-01-26 13:00:00,31.92,33.0,7.9,0,31.09
2023-01-26 14:00:00,33.99,34.85,5.55,0,34.2
2023-01-26 15:00:00,31.89,39.69,1.9,0,32.07
2023-01-26 16:00:00,30.32,37.38,4.17,0,29.76
2023-01-26 17:00:00,30.47,38.68,6.41,0,30.08
2023-01-26 18:00:00,26.79,45.57,1.06,0,26.788138088670493
2023-01-26 19:00:00,25.65,45.58,1.13,0,25.64659520837002
2023-01-26 20:00:00,24.57,51.18,8.99,0,24.570755579701338
2023-01-26 21:00:00,21.33,54.81,3.79,0,21.331323287296087
2023-01-26 22:00:00,21.19,56.18,9.97,0,21.189706167610396
2023-01-26 23:00:00,19.77,60.64,5.95,0,19.769032956700656
2023-01-27 00:00:00,19.88,62.61,2.67,0,19.876144879511237
2023-01-27 01:00:00,16.32,65.43,4.56,0,16.316157012869443
2023-01-27 02:00:00,16.69,65.0,0.48,0,16.686941969476845
2023-01-27 03:00:00,16.02,65.7,3.11,0,16.02218565571774
2023-01-27 04:00:00,17.6,63.52,3.74,0,17.60175462196499
2023-01-27 05:00:00,21.44,60.11,1.78,0,21.442867539674136
2023-01-27 06:00:00,21.74,57.14,11.18,0,21.744191971499937
2023-01-27 07:00:00,22.28,56.52,3.53,0,22.28007460085841
2023-01-27 08:00:00,23.13,52.02,6.22,0,23.133460048639385
2023-01-27 09:00:00,25.1,47.9,5.17,0,25.10044854310833
2023-01-27 10:00:00,29.01,40.59,2.5,0,28.67
2023-01-27 11:00:00,30.25,40.77,8.67,0,30.08
2023-01-27 12:00:00,33.9,33.88,4.26,0,33.88
2023-01-27 13:00:00,31.83,32.85,7.49,0,30.96
2023-01-27 14:00:00,32.81,36.84,6.16,0,32.87
2023-01-27 15:00:00,31.28,35.49,4.73,0,30.64
2023-01-27 16:00:00,32.82,36.17,2.41,0,32.75
2023-01-27 17:00:00,28.05,39.79,6.45,0,27.7
2023-01-27 18:00:00,30.24,40.36,6.07,0,30.01
2023-01-27 19:00:00,25.29,46.76,3.72,0,25.29196477681365
2023-01-27 20:00:00,25.35,49.03,0.02,0,25.347676483538336
2023-01-27 21:00:00,22.25,53.95,9.51,0,22.25373956001822
2023-01-27 22:00:00,19.91,55.33,2.56,0,19.912754061137196
2023-01-27 23:00:00,20.02,58.31,5.82,0,20.022519033464125
2023-01-28 00:00:00,16.35,61.64,3.14,0,16.345990040933895
2023-01-28 01:00:00,16.81,65.41,3.4,0,16.808189127378064
2023-01-28 02:00:00,16.4,67.84,4.73,0,16.40248980530836
2023-01-28 03:00:00,17.36,62.87,5.56,0,17.35791153225248
2023-01-28 04:00:00,18.49,65.79,8.72,0,18.490194990613173
2023-01-28 05:00:00,19.99,57.6,2.97,0,19.99359584304376
2023-01-28 06:00:00,20.62,58.0,4.25,0,20.61602872804765
2023-01-28 07:00:00,23.54,53.52,6.63,0,23.536170698316017
2023-01-28 08:00:00,24.68,53.59,7.97,0,24.679332374442808
2023-01-28 09:00:00,27.74,46.96,2.83,0,27.92
2023-01-28 10:00:00,28.44,40.3,3.2,0,28.09
2023-01-28 11:00:00,31.1,40.95,5.7,0,31.18
2023-01-28 12:00:00,31.92,38.35,3.46,0,31.89
2023-01-28 13:00:00,33.42,37.21,3.48,0,33.85
2023-01-28 14:00:00,31.48,34.29,5.52,0,30.73
2023-01-28 15:00:00,33.23,35.61,1.15,0,33.24
2023-01-28 16:00:00,32.63,37.85,2.22,0,32.79
2023-01-28 17:00:00,28.5,41.59,1.88,0,28.25
2023-01-28 18:00:00,28.52,40.77,2.93,0,28.2
2023-01-28 19:00:00,28.13,47.35,2.68,0,28.36
2023-01-28 20:00:00,26.21,50.52,7.69,0,26.2119439853864
2023-01-28 21:00:00,22.56,54.17,4.46,0,22.56017049993363
2023-01-28 22:00:00,19.97,54.79,4.93,0,19.97062849181793
2023-01-28 23:00:00,18.71,63.67,1.33,0,18.713882356814832
2023-01-29 00:00:00,17.54,59.58,5.38,0,17.535995306672195
2023-01-29 01:00:00,17.12,63.39,8.5,0,17.116695211750784
2023-01-29 02:00:00,18.12,67.9,2.36,0,18.11739881590246
2023-01-29 03:00:00,16.86,65.01,2.85,0,16.859128228564177
2023-01-29 04:00:00,18.42,62.89,1.32,0,18.415584651274376
2023-01-29 05:00:00,19.11,58.76,5.79,0,19.112745036301853
2023-01-29 06:00:00,19.15,55.64,3.56,0,19.153812137761907
2023-01-29 07:00:00,22.85,50.98,2.8,0,22.846009669389474
2023-01-29 08:00:00,25.21,50.14,4.81,0,25.207267329398945
2023-01-29 09:00:00,26.52,45.57,4.78,0,26.5238722762329
2023-01-29 10:00:00,27.7,44.16,0.62,0,27.68
2023-01-29 11:00:00,31.47,37.1,5.54,0,31.1
2023-01-29 12:00:00,30.81,35.17,4.77,0,30.06
2023-01-29 13:00:00,33.28,36.19,2.38,0,33.42
2023-01-29 14:00:00,34.05,37.34,3.62,0,34.85
2023-01-29 15:00:00,31.2,36.54,3.87,0,30.68
2023-01-29 16:00:00,33.05,36.34,2.29,0,33.12
2023-01-29 17:00:00,30.63,39.04,1.56,0,30.32
2023-01-29 18:00:00,28.87,44.15,2.74,0,28.86
2023-01-29 19:00:00,28.82,48.88,5.04,0,29.3
2023-01-29 20:00:00,24.5,50.53,2.36,0,24.497025229448656
2023-01-29 21:00:00,22.15,52.5,2.81,0,22.145681973593437
2023-01-29 22:00:00,20.93,56.07,5.74,0,20.932821709950645
2023-01-29 23:00:00,18.76,61.09,8.7,0,18.76309250913758
2023-01-30 00:00:00,18.57,63.93,8.21,0,18.571481880027427
2023-01-30 01:00:00,17.75,62.01,5.83,0,17.754842342368107
2023-01-30 02:00:00,16.24,65.08,3.41,0,16.236713895821417
2023-01-30 03:00:00,18.35,69.22,2.8,0,18.345571437453465
2023-01-30 04:00:00,18.38,64.43,6.22,0,18.375615365329367
2023-01-30 05:00:00,18.0,61.99,5.53,0,18.00453995078437
2023-01-30 06:00:00,22.99,55.97,8.3,0,22.99251535316812
2023-01-30 07:00:00,22.38,55.6,3.83,0,22.379890503271255
2023-01-30 08:00:00,25.03,46.16,1.2,0,25.02538842054241
2023-01-30 09:00:00,26.58,49.0,5.16,0,26.577429538420393
2023-01-30 10:00:00,28.72,41.94,1.35,0,28.5
2023-01-30 11:00:00,31.45,40.07,6.49,0,31.52
2023-01-30 12:00:00,31.6,35.79,3.04,0,31.07
2023-01-30 13:00:00,35.68,38.0,3.32,0,37.86
2023-01-30 14:00:00,33.48,36.09,3.03,0,33.7
2023-01-30 15:00:00,32.6,36.17,3.31,0,32.45
2023-01-30 16:00:00,31.7,35.31,4.49,0,31.13
2023-01-30 17:00:00,31.02,38.77,5.31,0,30.77
2023-01-30 18:00:00,29.42,43.71,3.8,0,29.44
2023-01-30 19:00:00,27.54,44.26,2.22,0,27.55
2023-01-30 20:00:00,24.58,49.41,2.13,0,24.582633186394915
2023-01-30 21:00:00,23.91,55.72,4.25,0,23.905264358524544
2023-01-30 22:00:00,20.29,54.98,1.67,0,20.290420145250827
2023-01-30 23:00:00,21.77,61.47,2.65,0,21.769862236853143
2023-01-31 00:00:00,16.69,61.86,2.49,0,16.694179268970256
2023-01-31 01:00:00,18.29,68.67,3.67,0,18.29397668511685
2023-01-31 02:00:00,18.87,65.78,5.5,0,18.870965175371783
2023-01-31 03:00:00,14.64,64.5,7.15,0,14.636845650670576
2023-01-31 04:00:00,17.06,63.16,4.82,0,17.057900817431953
2023-01-31 05:00:00,18.45,59.79,5.43,0,18.447799428144595
2023-01-31 06:00:00,21.86,57.03,2.39,0,21.858451116656667
2023-01-31 07:00:00,22.63,53.78,6.27,0,22.629770991173046
2023-01-31 08:00:00,27.62,47.78,4.97,0,27.87
2023-01-31 09:00:00,27.35,49.63,6.72,0,27.73
2023-01-31 10:00:00,28.95,44.95,3.19,0,29.03
2023-01-31 11:00:00,29.34,38.99,6.95,0,28.86
2023-01-31 12:00:00,31.13,36.88,3.5,0,30.64
2023-01-31 13:00:00,32.68,35.63,1.32,0,32.47
2023-01-31 14:00:00,33.85,30.51,9.28,0,33.17
2023-01-31 15:00:00,32.12,35.93,3.43,0,31.77
2023-01-31 16:00:00,30.05,38.25,2.49,0,29.55
2023-01-31 17:00:00,30.03,39.02,3.4,0,29.62
2023-01-31 18:00:00,29.9,45.05,5.55,0,30.19
2023-01-31 19:00:00,27.72,43.84,4.07,0,27.68
2023-01-31 20:00:00,25.6,51.34,4.46,0,25.59879438956191
2023-01-31 21:00:00,23.39,56.79,6.17,0,23.386728043795074
2023-01-31 22:00:00,21.08,60.32,1.94,0,21.083826627929362
2023-01-31 23:00:00,20.75,62.0,2.16,0,20.74651572063281
2023-02-01 00:00:00,18.37,63.92,7.73,0,18.368372314865255
2023-02-01 01:00:00,18.97,66.63,7.42,0,18.972550764263833
2023-02-01 02:00:00,15.97,65.8,4.01,0,15.96747609647246
2023-02-01 03:00:00,16.42,63.18,3.07,0,16.42495946106837
2023-02-01 04:00:00,17.7,60.18,7.72,0,17.70128867113446
2023-02-01 05:00:00,18.44,63.65,6.57,0,18.4353895703607
2023-02-01 06:00:00,20.34,59.21,5.43,0,20.342165446147863
2023-02-01 07:00:00,23.1,54.99,3.13,0,23.101286978973366
2023-02-01 08:00:00,25.6,48.1,2.48,0,25.597228218253385
2023-02-01 09:00:00,27.92,43.65,6.49,0,27.85
2023-02-01 10:00:00,28.3,43.66,1.52,0,28.22
2023-02-01 11:00:00,29.65,35.47,0.89,0,28.85
2023-02-01 12:00:00,32.28,33.88,1.0,0,31.66
2023-02-01 13:00:00,33.41,34.91,7.4,0,33.36
2023-02-01 14:00:00,33.34,35.63,2.68,0,33.4
2023-02-01 15:00:00,33.48,36.74,6.99,0,33.84
2023-02-01 16:00:00,30.91,36.52,0.75,0,30.34
2023-02-01 17:00:00,30.99,42.26,3.06,0,31.24
2023-02-01 18:00:00,29.62,45.16,5.99,0,29.85
2023-02-01 19:00:00,27.46,48.3,4.55,0,27.74
2023-02-01 20:00:00,25.25,52.09,4.66,0,25.24930859564173
2023-02-01 21:00:00,22.58,57.01,5.54,0,22.5780334034661
2023-02-01 22:00:00,21.5,54.7,8.11,0,21.499864123740373
2023-02-01 23:00:00,19.71,56.41,2.44,0,19.710795043499044
2023-02-02 00:00:00,18.7,64.76,4.74,0,18.697304786555527
2023-02-02 01:00:00,19.23,63.48,5.32,0,19.226750823437737
2023-02-02 02:00:00,18.96,65.01,5.46,0,18.962587190530794
2023-02-02 03:00:00,16.53,63.52,5.03,0,16.53010915714907
2023-02-02 04:00:00,18.63,61.23,3.9,0,18.634677629898846
2023-02-02 05:00:00,19.01,61.29,0.7,0,19.00800796933617
2023-02-02 06:00:00,22.55,59.21,6.75,0,22.554160420714773
2023-02-02 07:00:00,22.97,55.0,4.09,0,22.972962307823302
2023-02-02 08:00:00,25.24,47.7,2.85,0,25.24132193491678
2023-02-02 09:00:00,28.83,49.26,3.31,0,29.35
2023-02-02 10:00:00,28.93,41.6,1.49,0,28.68
2023-02-02 11:00:00,29.53,40.64,7.05,0,29.22
2023-02-02 12:00:00,32.56,35.4,2.91,0,32.26
2023-02-02 13:00:00,32.98,37.15,9.52,0,33.17
2023-02-02 14:00:00,32.48,34.61,9.62,0,32.03
2023-02-02 15:00:00,32.52,34.02,1.36,0,31.99
2023-02-02 16:00:00,31.75,33.91,2.8,0,31.01
2023-02-02 17:00:00,30.4,38.91,9.51,0,30.03
2023-02-02 18:00:00,28.94,43.46,2.86,0,28.87
2023-02-02 19:00:00,25.87,44.03,2.57,0,25.86735150543102
2023-02-02 20:00:00,24.23,47.41,5.29,0,24.230003933802543
2023-02-02 21:00:00,23.52,52.77,1.99,0,23.5244771050154
2023-02-02 22:00:00,20.97,55.8,3.0,0,20.968560829625222
2023-02-02 23:00:00,18.98,61.21,4.66,0,18.983516078055157
2023-02-03 00:00:00,18.42,60.98,2.83,0,18.4215967942924
2023-02-03 01:00:00,17.19,62.82,3.02,0,17.19199364039069
2023-02-03 02:00:00,16.88,63.73,3.92,0,16.883234084204755
2023-02-03 03:00:00,19.11,66.12,6.13,0,19.105150433166656
2023-02-03 04:00:00,18.47,59.14,6.77,0,18.465594067940742
2023-02-03 05:00:00,19.06,62.3,2.33,0,19.064262356356863
2023-02-03 06:00:00,20.95,60.91,4.06,0,20.94759554942253
2023-02-03 07:00:00,23.88,53.15,3.61,0,23.88089691623792
2023-02-03 08:00:00,26.56,49.45,1.83,0,26.5628887685082
2023-02-03 09:00:00,28.97,49.37,4.1,0,29.55
2023-02-03 10:00:00,29.3,39.47,3.41,0,28.86
2023-02-03 11:00:00,30.87,37.2,2.26,0,30.38
2023-02-03 12:00:00,31.32,35.93,6.61,0,30.75
2023-02-03 13:00:00,31.62,35.95,3.43,0,31.13
2023-02-03 14:00:00,32.28,34.54,4.51,0,31.76
2023-02-03 15:00:00,32.2,36.48,5.28,0,31.95
2023-02-03 16:00:00,32.34,36.39,2.68,0,32.13
2023-02-03 17:00:00,31.19,41.85,5.89,0,31.45
2023-02-03 18:00:00,26.91,41.33,1.57,0,26.91297298139793
2023-02-03 19:00:00,26.13,44.78,2.61,0,26.13404598603057
2023-02-03 20:00:00,22.76,45.76,5.98,0,22.76176876667503
2023-02-03 21:00:00,20.18,52.88,4.77,0,20.1819427964546
2023-02-03 22:00:00,20.47,60.28,6.63,0,20.473752143482578
2023-02-03 23:00:00,19.48,56.35,4.89,0,19.484402890595085
2023-02-04 00:00:00,18.58,70.84,1.14,0,18.580065409399083
2023-02-04 01:00:00,15.19,67.94,6.76,0,15.188480450188862
2023-02-04 02:00:00,16.95,64.15,2.6,0,16.954487754698757
2023-02-04 03:00:00,16.7,65.15,4.84,0,16.702760461448694
2023-02-04 04:00:00,17.66,60.73,6.36,0,17.655602364839236
2023-02-04 05:00:00,18.81,61.32,6.09,0,18.8078106634914
2023-02-04 06:00:00,21.69,61.2,8.13,0,21.685507738790204
2023-02-04 07:00:00,23.03,56.47,6.11,0,23.02751517871878
2023-02-04 08:00:00,24.81,49.87,9.02,0,24.805302703883317
2023-02-04 09:00:00,26.95,46.55,4.86,0,26.954323317698208
2023-02-04 10:00:00,29.87,41.59,8.57,0,29.72
2023-02-04 11:00:00,29.77,41.3,2.88,0,29.57
2023-02-04 12:00:00,32.8,39.95,10.74,0,33.47
2023-02-04 13:00:00,32.12,35.05,3.82,0,31.63
2023-02-04 14:00:00,34.0,34.07,8.28,0,34.05
2023-02-04 15:00:00,33.37,35.13,1.26,0,33.35
2023-02-04 16:00:00,32.25,34.71,2.02,0,31.75
2023-02-04 17:00:00,30.74,33.41,2.66,0,29.79
2023-02-04 18:00:00,30.21,44.05,5.92,0,30.46
2023-02-04 19:00:00,26.12,49.61,3.59,0,26.121635839995328
